IdCFC;Situacao;Média Aprovados;NomeFantasia;RazaoSocial;CNPJ;Endereco;Número;Bairro;Municipio;Telefone;Tipo;PessoaComDeficiencia;Recliclagem;Simulador;Média das avaliações: item Ensino;Média das avaliações: item Transparência;Média das avaliações: item Instalações;Média das avaliações: item Atendimento;Média das avaliações: item Agenda;Média das avaliações: item Preço;Média das avaliações: item Localização;Quantidade de avaliações;Nota média das avaliações
0001031753;Credenciado;59;C.f.c B Rogerio;Cfcb-r.ltda- Me;15576591000117;Av Rubens Caramez;565;Jd Aurora;Itapevi;(011) 4142-2479;Pratico;Nao;Nao;Sim;4.7;4.5;4.4;4.6;4.4;4.3;4.5;44;4.5
0001301774;Credenciado;72;C.f.c Bug;Centro De Formacao De Condutores Bug 2 Ltda;42470063000151;Est Alberto Hinoto;3302;Jd Dos Ipes;Itaquaquecetuba;(011) 2557-9490;Teorico e pratico;Nao;Nao;Nao;--;--;--;--;--;--;--;0;--
0000040423;Credenciado;66;C.f.c Elite;Auto Moto Escola Elite S/c Ltda Me;45736691000124;Rua Campos Salles;403;Centro;Itatiba;(011) 4524-6638;Pratico;Nao;Sim;Nao;4.5;4.4;4.8;4.5;4.4;4.0;4.3;10;4.4
0004241018;Credenciado;52;C.f.c Mix;Auto Moto Escola Federal Ltda;05784762000140;R Nossa Senhora Mae Dos Homens;147;Vila Progresso;Guarulhos;(011) 2461-1091;Pratico;Nao;Nao;Sim;4.8;4.8;4.7;4.7;4.6;4.6;4.8;20;4.7
0006911018;Credenciado;81;C.f.c Seculo Xxi;C.f.c Vitor & Vinicius Eireli;23410141000188;R Ana Cecilia;100;Jd Tamassia;Guarulhos;(011) 4803-0344;Teorico;Nao;Sim;Sim;4.6;4.4;4.2;4.4;4.3;4.1;4.3;73;4.3
0002020864;Credenciado;86;C.f.c Unidos;Centro De Formacao De Condutores Alda Facil Ltda;22281423000160;Rua Da Matriz;14;Matriz;Maua;(011) 4309-7362;Teorico;Nao;Sim;Sim;4.7;4.7;4.7;4.9;4.7;4.0;4.8;9;4.6
0001000710;Credenciado;77;C.f.c. - Pit Stop;Robson Melicio Me;06348711000219;Av Dep Ulisses Guimaraes;613;Jd Rio Branco;Sao Vicente;(013) 3576-1657;Pratico;Nao;Nao;Sim;4.8;3.9;4.4;4.2;3.9;3.6;4.5;8;4.2
0000370647;Credenciado;68;C.f.c. A Fama;Centro De Formacao De Condutores Fama Sc Ltda - Me;05750017000180;Av Lucia;2668;Centro;Paranapua;(017) 3648-1368;Teorico;Nao;Nao;Nao;4.9;4.9;4.9;4.9;4.9;4.9;4.9;19;4.9
0000341473;Credenciado;69;C.f.c. Atual;Auto Escola Atual Ltda - Me;28450887000139;R Julio Chiquetto;43;Santo Antonio;Louveira;(019) 3848-4446;Pratico;Nao;Nao;Nao;4.9;4.6;4.9;4.8;4.9;4.9;4.9;8;4.8
0000010353;Credenciado;61;C.f.c. B Andorinha;C.f.c B Silva & Anzelotti Ltda;50529437000195;Rua Jose Alves Ferreira Filho;17;Centro;Franco Da Rocha;(011) 4449-2612;Pratico;Nao;Nao;Nao;4.5;4.4;4.2;4.5;3.9;3.7;4.5;27;4.3
0000431018;Credenciado;62;C.f.c. Fox Time;Centro De Formacao De Condutores Fox Time - Eireli;31939323000179;Av Jose Brumatti;2640;Jd Sto Expedito;Guarulhos;(011) 4187-0187;Pratico;Nao;Nao;Nao;--;--;--;--;--;--;--;0;--
0024550122;Credenciado;68;C.f.c. Impacto Virtual Iii Ltda.;C.f.c. Impacto Virtual Iii Ltda.;04787183000198;Estr Do Lageado Velho;105;Guaianases;Sao Paulo;(011) 2552-6540;Pratico;Nao;Nao;Nao;5.0;5.0;4.0;4.8;3.8;4.5;3.8;4;4.4
0000071067;Credenciado;72;C.f.c. J.r. S/c Ltda;C.f.c. J.r. S/c Ltda;04109519000163;Rua Floriano Peixoto;136;Centro;Fartura;(011) 3627-7000;Teorico;Nao;Sim;Nao;5.0;4.9;4.5;4.9;4.7;4.0;4.9;12;4.7
0000042019;Credenciado;75;C.f.c. Logos;R. J. Rosa Moura Ltda;03701572000196;Passeio Campos;121;Zona Sul;Ilha Solteira;(018) 3742-3473;Teorico e pratico;Nao;Sim;Sim;4.8;4.8;4.6;4.9;4.9;4.4;4.5;14;4.7
0009431018;Credenciado;62;C.f.c. Nicolas;Centro De Formacao De Condutores Baptista Ltda;34336280000125;Av Silvestre Pires De Freitas;642;Jardim Paraiso;Guarulhos;(011) 4258-1599;Pratico;Nao;Nao;Nao;--;--;--;--;--;--;--;0;--
0004061018;Credenciado;64;C.f.c. Nicolas;Centro De Formacao De Condutores Nicolas Ltda;05015264000132;Av Dn Eugenia Machado Da Silva;194;Vila Galvao;Guarulhos;(011) 2304-0186;Pratico;Nao;Nao;Nao;5.0;5.0;5.0;5.0;5.0;3.7;3.7;3;4.6
0004031018;Credenciado;64;C.f.c. Raposo;Centro De Formacao De Condutores Raposo Ltda;05024863000112;Av Santana Do Mundau;889;Pq Alvorada;Guarulhos;(011) 2484-1198;Pratico;Nao;Nao;Nao;5.0;3.0;3.0;4.0;2.0;3.0;4.0;1;3.4
0000010199;Credenciado;84;C.f.c. Romero;Centro De Formacao De Condutores Romero Ltda Me;03546168000195;Rua Sao Paulo;4364;Santa Luzia;Votuporanga;(017) 3423-3724;Teorico;Nao;Sim;Sim;4.6;4.6;4.6;4.6;4.6;4.2;4.6;20;4.5
0000880059;Credenciado;84;C.f.c.a. Lider;Centro De F. De C. A Lider Guaratingueta Ltda;31388864000156;Rua Pedro Cappio;558;Pedregulho;Guaratingueta;(012) 3125-5003;Teorico;Nao;Nao;Nao;--;--;--;--;--;--;--;0;--
0000010423;Credenciado;81;C.f.c.dominici;Centro De Formacao De Condutores Dominici S/c Ltda;03106149000148;Rua Comendador Franco;215;Centro;Itatiba;(011) 4524-6199;Teorico;Nao;Sim;Sim;4.3;4.2;4.3;4.1;4.3;3.8;4.1;30;4.2
0001210129;Credenciado;58;C.f.de C. Abc Ltda;Centro De Formacao De Condutores Abc Ltda;05279481000482;Avenida Ipanema;2766;V N Sorocaba;Sorocaba;(015) 3232-9401;Pratico;Nao;Nao;Sim;4.8;4.1;4.2;4.7;4.0;3.7;4.7;16;4.3
0001061718;Credenciado;57;C.h.t;C.f.c. A E B Diamante S/s Ltda Me;03572779000108;Av Fernao Dias Paes Leme;2618;Centro;Varzea Paulista;(011) 4816-1314;Pratico;Nao;Nao;Nao;--;--;--;--;--;--;--;0;--
0000581081;Credenciado;63;Cabral;Centro De Formacao De Condutores Cabral;01980469000105;R Aristides Bellini;160;Pestana;Osasco;(011) 3683-9548;Pratico;Nao;Nao;Nao;4.4;4.4;4.4;4.4;4.4;4.4;4.5;8;4.4
0000760507;Credenciado;69;Cacula;Centro De Formacao De Condutores Cacula;51129211000160;R Marechal Deodoro;1875;Centro;Sao Bernardo Do Campo;(011) 4335-1000;Pratico;Nao;Nao;Nao;3.9;3.7;3.6;3.9;3.7;4.2;4.2;21;3.9
0000100311;Credenciado;75;Caleffi Cfc;Centro De Formacao De Condutores Caleffi Ltda Me;58383803000152;R Rio Branco;52;Ribeirao;Amparo;(019) 3807-9399;Pratico;Nao;Nao;Sim;4.7;5.0;5.0;5.0;4.3;4.3;5.0;3;4.8
0002351081;Credenciado;67;California;Auto Moto Escola California Ltda Me;08919107000140;Av Benedito Alves Turibio;273;Padroeira;Osasco;(011) 4625-2529;Pratico;Nao;Nao;Nao;5.0;5.0;5.0;5.0;4.5;4.5;5.0;2;4.9
0000280339;Credenciado;94;Camila Pereira Ferres Cfc Me;Camila Pereira Ferres Cfc Me;10729407000108;Rua Eduardo Felix De Mendonca;35;Jd Cerradao;Jose Bonifacio;(017) 3245-2296;Pratico;Nao;Nao;Nao;4.5;4.5;3.8;4.0;3.8;2.5;3.8;4;3.8
0000821060;Credenciado;73;Campos;Iglesias Campos & Campos Ltda Me;12384539000170;R Dr Pereira De Mattos;194;Centro;Cacapava;(011) 3627-7000;Pratico;Nao;Nao;Sim;5.0;4.8;4.8;5.0;4.5;4.5;4.8;24;4.8
0000401060;Credenciado;96;Campos E Campos;Iglesias & Campos Ltda Me;12795152000107;Rua Com Joao Lopes;98;Centro;Cacapava;(012) 3652-1607;Teorico;Nao;Sim;Nao;4.9;4.9;4.7;4.8;4.6;4.6;4.7;33;4.8
0000220045;Credenciado;44;Canhaozinho;Auto Escola Canhaozinho Ltda Me;48830491000124;R Ouro;30;Vl Rica;Campinas;(019) 3269-8455;Pratico;Nao;Nao;Nao;5.0;5.0;4.0;5.0;5.0;4.0;4.5;2;4.6
0000731760;Credenciado;63;Capricho;Auto Moto Escola Capricho Ltda;30815523000157;Rua Nicolau Maevisky;648;Jd Velho Sanaza;Jandira;(011) 4772-5323;Pratico;Nao;Nao;Nao;--;--;--;--;--;--;--;0;--
0000402131;Credenciado;78;Carlinhos Autoescola;Centro De Formacao De Condutores Anchieta Ab Ltda;40989358000103;Av Padre Anchieta;2119;Stella Maris;Peruibe;(013) 3422-1645;Teorico e pratico;Nao;Nao;Nao;--;--;--;--;--;--;--;0;--
0000071669;Credenciado;61;Carta Certa;Auto Moto Escola Carta Certa Ltda;00589688000197;Tr Virgilio Pasini;47;Centro;Carapicuiba;(011) 4184-3342;Pratico;Nao;Nao;Nao;4.3;4.2;4.1;4.3;3.8;4.0;4.4;14;4.2
0000670864;Credenciado;51;Castelo;Auto Moto Escola Castelo Ltda-me;11385347000116;Presidente Castelo Branco;1360;Jd Zaira;Maua;(011) 4516-3900;Pratico;Nao;Nao;Nao;4.6;4.1;4.3;4.4;4.6;4.1;4.0;7;4.3
0000041655;Credenciado;63;Caucaia;Centro De Formacao De Condutores Caucaia Ltda Me;01916875000109;Praca Luiz Manoel De Oliveira;23;Caucaia Alto;Cotia;(011) 7921-2267;Pratico;Nao;Nao;Nao;4.5;4.5;4.5;4.5;4.3;4.2;4.5;6;4.4
0000101536;Credenciado;68;Cce - Centro De Form;C C E - Centro De Formacao De Condutores S/c Ltda;04781239000105;Rua Coronel Junqueira;8353;Centro;Pradopolis;(011) 3627-7000;Teorico e pratico;Nao;Sim;Sim;--;--;--;--;--;--;--;0;--
0000011081;Credenciado;91;Ceato;Centro De Formacao De Condutores Ceato;02582660000153;Rua Sao Luis;140;Centro;Osasco;(011) 3683-1581;Teorico;Nao;Sim;Nao;4.5;4.5;4.3;4.5;4.6;4.1;4.4;39;4.4
0000761907;Credenciado;88;Cedro Objetivo;Centro De Form De Cond A Cedro Objetivo Ltda Me;10818434000157;Rua Santos Dumont;940;Vl Maria Rosa;Ferraz De Vasconcelos;(011) 4674-2265;Teorico;Nao;Sim;Sim;4.6;4.5;4.2;4.5;4.4;4.1;4.5;87;4.4
0037780122;Credenciado;0;Cefor Gac;Cfc A Gac Ltda Me;09043546000102;R Belmiro Valverde;75;Guaianases;Sao Paulo;(011) 2016-5551;Teorico;Nao;Nao;Sim;4.7;4.4;3.7;4.5;4.5;4.2;4.3;44;4.3
0000430710;Credenciado;70;Celula Mater;Auto Moto Escola Fenix Ltda - Me;04837220000125;Av Dep Ulisses Guimaraes;680;Jd Rio Branco;Sao Vicente;(013) 3566-2494;Pratico;Nao;Nao;Nao;4.9;4.4;4.6;4.7;4.4;4.2;4.8;10;4.6
0000100808;Credenciado;83;Cenatran Socorro;Centro Ens E Seg No Transito E Formacao De Conduto;08026828000120;Rua Marechal Floriano Peixoto;170;Centro;Socorro;(019) 3895-8129;Teorico;Nao;Sim;Sim;4.5;4.2;4.3;4.8;4.8;4.3;4.7;6;4.5
0000400213;Credenciado;82;Cenfor.;Cenfor Centro De Formacao De Condutores Ltda Me.;07375497000171;Avenida Mario Covas;299;Centro;Itapeva;(015) 3522-1120;Teorico;Nao;Sim;Sim;4.5;4.7;4.5;4.7;4.7;4.5;4.5;13;4.6
0000011375;Credenciado;89;Centenario;Auto Escola Centenario Ltda;46670253000173;Rua Coronel Penteado;718;Centro;Santa Cruz Das Palmeiras;(019) 6721-149;Pratico;Nao;Nao;Nao;5.0;4.8;4.7;4.8;5.0;4.5;5.0;6;4.8
0014020122;Credenciado;62;Centor De Form.de Condutores Destak S/s Ltda Me;Centor De Form.de Condutores Destak S/s Ltda Me;67138834000139;Av Jabaquara;2994;Jabaquara;Sao Paulo;(011) 2577-1225;Pratico;Nao;Nao;Sim;4.7;4.6;4.3;4.7;4.7;4.3;4.7;9;4.6
0000971669;Credenciado;83;Centracon Sc Ltda;Centracon Centro De Ed Trei Ap E Cap De Condu Ltda;04887272000106;Av Santa Terezinha;26;Centro;Carapicuiba;(011) 4184-3232;Teorico;Nao;Sim;Nao;4.6;4.6;4.4;4.6;4.6;4.2;4.3;87;4.5
0000070864;Credenciado;55;Central;Centro De Formacao De Condutores L.f. Ltda - Me;07446509000101;Rua Benedita Fco Da Veiga;36;Jd Lisboa;Maua;(011) 4576-7647;Pratico;Nao;Nao;Nao;4.0;4.5;4.5;4.0;4.0;4.0;4.5;2;4.2
0003011795;Credenciado;81;Central;Centro De Formacao De Condutores Central Sc Ltda;04423704000128;R Santo Antonio;175;Vl Sao Jorge;Barueri;(011) 4198-4054;Teorico;Nao;Sim;Nao;4.5;4.5;3.0;4.1;4.1;4.4;4.5;10;4.2
0000191788;Credenciado;61;Central;Cfc Estrela Do Ceu Ltda Me;10600981000161;R Guilherme Primo;280;Centro;Boituva;(011) 3627-7000;Pratico;Nao;Nao;Nao;--;--;--;--;--;--;--;0;--
0000190010;Credenciado;73;Central;Cfc Central De Araraquara Sc Ltda;66997453000142;Av Feijo;617;Centro;Araraquara;(016) 2361-547;Pratico;Nao;Nao;Sim;--;--;--;--;--;--;--;0;--
0000431795;Credenciado;51;Central;Centro De Formacao De Condutores Central Ltda;04423704000209;R Campos Sales;513;Centro;Barueri;(011) 4198-8826;Pratico;Nao;Nao;Sim;4.4;4.2;4.0;4.2;4.0;4.6;4.4;5;4.3
0000130997;Credenciado;74;Central;Auto Escola Cfc Central Ltda - Me;56942808000142;Rua Paula Bueno;67;Centro;Mogi Guacu;(019) 3891-2121;Pratico;Nao;Nao;Nao;4.9;5.0;4.4;4.9;4.6;4.9;4.9;10;4.8
0002681081;Credenciado;61;Central;Centro De Formacao De Condutores New Time Ltda;27672936000115;Rua Virginia Aurora Rodrigues;307;Centro;Osasco;(011) 3681-6834;Pratico;Nao;Nao;Nao;4.7;4.7;4.6;4.7;4.6;4.8;4.9;7;4.7
0001900087;Credenciado;68;Central;Cfc B Moreira E Moreira Ltda;21940375000101;Rua Xv De Novembro;1216;Centro;Piracicaba;(019) 2534-2020;Teorico e pratico;Nao;Nao;Nao;5.0;5.0;5.0;5.0;5.0;4.0;5.0;1;4.9
0004510101;Credenciado;85;Central;Cfc Categoria A Andrez Ltda - Me;20082935000171;R Visconde De Inhauma;130;Centro;Ribeirao Preto;(016) 3289-6506;Teorico;Nao;Sim;Sim;4.5;4.7;4.0;4.5;4.5;4.2;4.3;19;4.4
0000760213;Credenciado;73;Central N Campina;C.f.c. Central De Itapeva Ltda Me;07279791000260;Av Joao Cardoso De Almeida;1254;Centro;Nova Campina;(015) 3535-1243;Teorico e pratico;Nao;Sim;Sim;--;--;--;--;--;--;--;0;--
0024010122;Credenciado;68;Centran;Centro De Formacao De Condutores Sao Mateus Ltda;03732362000165;Rua Andre De Almeida;2102;Sao Mateus;Sao Paulo;(011) 2919-8956;Teorico e pratico;Nao;Sim;Sim;4.6;4.3;4.2;4.1;4.1;4.1;4.2;47;4.2
0000041487;Credenciado;68;Centro A Lider;Centro A Formacao E Aper De Cond Lider Ltda Me;10626991000176;Rua Francisco Arduim;53;Centro;Tabatinga;(016) 3385-2940;Teorico;Nao;Nao;Nao;--;--;--;--;--;--;--;0;--
0000131487;Credenciado;77;Centro A Lider;Centro A F E Ap De Condutores Lider Ltda Me-filial;10626991000257;Rua Xv De Novembro;258;Centro;Nova Europa;(011) 3627-7000;Teorico;Nao;Nao;Nao;--;--;--;--;--;--;--;0;--
0000071879;Credenciado;76;Centro Cond Campos;Centro De Condutores Campos & Campos Ltda-me;11827033000126;R Justimiano Antunes;175;Jd Santana;Tremembe;(012) 3674-3943;Teorico e pratico;Nao;Sim;Sim;5.0;5.0;4.8;5.0;4.8;4.8;4.8;6;4.9
0000070164;Credenciado;70;Centro Condutores Ab;Centro De Form De Cond.a-b Pioneiro S/s Ltda Me;59005801000192;Rua Rangel Pestana;154;Centro;Jundiai;(011) 4522-3904;Pratico;Nao;Nao;Nao;4.9;4.8;4.8;4.9;4.6;4.6;4.7;15;4.8
0000010017;Credenciado;89;Centro De Assis;Centro De Form De Condut Cat A Assis E Regiao Sc L;03527790000156;Av Gloria;174;Vl Gloria;Assis;(018) 3323-4811;Teorico;Nao;Sim;Sim;4.7;4.7;4.7;4.8;4.6;4.1;4.8;15;4.6
0000070185;Credenciado;81;Centro De Cond Tupa;Centro De Formacao De Condutores Tupa Ltda Me;50837541000147;R Uapes;10;Centro;Tupa;(014) 3496-1227;Teorico;Nao;Sim;Sim;4.8;4.8;4.8;4.8;4.8;4.5;4.8;6;4.8
0001450864;Credenciado;53;Centro De F Anchieta;Janete Ribeiro De Santana;05534036000179;Rua Pedro Eugenio Pereira;119;Jd Anchieta;Maua;(011) 4513-1174;Pratico;Sim;Nao;Nao;3.5;4.0;4.0;3.5;3.0;4.0;4.5;2;3.8
0000340857;Credenciado;90;Centro De F De Condut Nacional Zanelli S/s Ltda;Centro De F De Condut Nacional Zanelli S/s Ltda;04523984000146;Av Siqueira Campos;1295;Centro;Matao;(016) 3384-5548;Teorico e pratico;Nao;Sim;Sim;4.8;4.6;4.6;4.7;4.7;4.4;4.5;25;4.6
0000370899;Credenciado;60;Centro De F. China F;Centro De Formacao B China Filho Ltda Me;10595961000140;Rua Guarulhos  loja Um;55;Centro;Caraguatatuba;(012) 3883-1848;Pratico;Nao;Nao;Nao;5.0;5.0;4.8;5.0;4.4;4.8;5.0;5;4.9
0003311018;Credenciado;57;Centro De Form De Cond Simbolo De Guarulhos Ltda;Centro De Form De Cond Simbolo De Guarulhos Ltda;03317121000150;R Monte Carlo;461;Jd Bela Vista;Guarulhos;(011) 2088-5410;Pratico;Nao;Nao;Nao;4.6;4.8;4.6;4.9;4.8;4.4;4.8;8;4.7
0000130570;Credenciado;85;Centro De Form De Condutores De Penapolis Sc Ltda;Centro De Form De Condutores De Penapolis Sc Ltda;03480579000125;R Anchieta;285;Centro;Penapolis;(018) 3653-7770;Teorico;Nao;Sim;Sim;3.5;3.5;3.5;3.5;3.5;4.2;4.5;4;3.8
0000971662;Credenciado;59;Centro De Form. De Condutores Big S/s Ltda;Centro De Form. De Condutores Big S/s Ltda;02061297000120;Av Brasilia;789;Jd Campanario;Diadema;(011) 4091-8878;Pratico;Nao;Nao;Nao;4.7;4.7;4.6;4.6;4.9;4.7;4.7;15;4.7
0000461662;Credenciado;55;Centro De Form. De Condutores Free Alda Ltda Epp;Centro De Form. De Condutores Free Alda Ltda Epp;07434774000170;Av Alda;130;Centro;Diadema;(011) 4056-2259;Pratico;Nao;Nao;Nao;4.4;4.4;4.3;4.5;4.1;4.2;4.4;17;4.3
0000040857;Credenciado;84;Centro De Formac De Condutores De Matao S/s Ltda;Centro De Formac De Condutores De Matao S/s Ltda;03713390000135;R Castro Alves;856;Centro;Matao;(016) 3384-6464;Teorico e pratico;Nao;Nao;Sim;4.9;4.9;4.7;5.0;4.9;4.4;4.8;15;4.8
0000041074;Credenciado;75;Centro De Formacao;Centro De Formacao De Condutor De Guaruja S/c Ltda;03512561000168;Av Stos Dumont;417;Santo Antonio;Guaruja;(013) 3355-7172;Teorico e pratico;Nao;Sim;Sim;4.9;4.7;4.6;4.8;4.8;4.4;4.9;15;4.7
0000251046;Credenciado;100;Centro De Formacao A;Centro De Formacao De Condutores De Sao Roque Sc L;03234677000182;Avenida John Kennedy;315;Centro;Sao Roque;(011) 4712-7548;Teorico;Nao;Sim;Nao;4.7;4.9;5.0;4.8;4.8;4.5;4.8;12;4.8
0000461893;Credenciado;61;Centro De Formacao De Cond Ab Gama Aruja Ltda;Centro De Formacao De Cond Ab Gama Aruja Ltda;41886010000153;Av Dos Expedicionarios;185;Jd Rincao;Aruja;(011) 4645-1144;Teorico e pratico;Nao;Nao;Nao;--;--;--;--;--;--;--;0;--
0000940920;Credenciado;74;Centro De Formacao De Cond Ab Mazzi Suzano Ltda Me;Centro De Formacao De Cond Ab Mazzi Suzano Ltda Me;27685993000139;R Augusta Ap De Carv Morais;169;Jd Santa Helena;Suzano;(011) 2630-0490;Teorico e pratico;Nao;Nao;Sim;4.8;4.5;4.6;4.6;4.5;4.1;4.6;14;4.5
0000130717;Credenciado;67;Centro De Formacao De Cond Agua Limpa Ltda Me;Centro De Formacao De Cond Agua Limpa Ltda Me;05895236000157;Rua Osvaldo Cruz;272;Centro;Monte Aprazivel;(017) 2751-727;Pratico;Nao;Nao;Nao;2.5;2.5;2.5;2.0;2.0;3.0;3.0;2;2.5
0000971655;Credenciado;64;Centro De Formacao De Cond Atim Eirele Ltda Me;Centro De Formacao De Cond Atim Eirele Ltda Me;12928063000191;Av Prof Manoel Jose Pedroso;1679;Parque Bahia;Cotia;(011) 4616-8439;Teorico e pratico;Nao;Sim;Sim;4.8;4.6;4.3;4.8;4.6;4.4;4.6;20;4.6
0000580080;Credenciado;85;Centro De Formacao De Cond Cat A De Marilia Sc Ltd;Centro De Formacao De Cond Cat A De Marilia Sc Ltd;03435151000160;Rua Jose De Anchieta;249;A Cafezal;Marilia;(014) 3453-1482;Teorico;Nao;Sim;Sim;4.3;4.3;4.0;4.5;4.3;3.0;4.0;6;4.1
0006671018;Credenciado;65;Centro De Formacao De Cond Lotus Guarulhos Ab Ltda;Centro De Formacao De Cond Lotus Guarulhos Ab Ltda;16885214000122;R Jamil Joao Zarif;307;Jd Sta Vicencia;Guarulhos;(011) 2401-9176;Teorico e pratico;Nao;Sim;Sim;4.5;3.8;3.9;4.1;3.7;4.3;4.2;10;4.1
0000100290;Credenciado;84;Centro De Formacao De Cond Sto Anastacio S/c Ltda;Centro De Formacao De Cond Sto Anastacio S/c Ltda;04489458000107;Travessa Francisco Bravo;33;Centro;Santo Anastacio;(011) 3627-7000;Teorico;Nao;Sim;Nao;--;--;--;--;--;--;--;0;--
0041410122;Credenciado;0;Centro De Formacao De Condutores A Dalencar Ltda;Centro De Formacao De Condutores A Dalencar Ltda;30548006000169;Rua Alencar Araripe;1392;Sacoma;Sao Paulo;(011) 2737-6247;Teorico;Nao;Sim;Nao;4.4;4.4;3.8;4.4;4.4;3.6;4.2;5;4.2
0037600122;Credenciado;0;Centro De Formacao De Condutores A Ramos Ltda;Centro De Formacao De Condutores A Ramos Ltda;09202188000125;Av Morais Costa;186;Vila Industrial;Sao Paulo;(011) 2893-7620;Teorico;Nao;Sim;Nao;4.6;4.7;4.5;4.7;4.9;4.6;4.7;14;4.7
0000371851;Credenciado;87;Centro De Formacao De Condutores A Votran Ltda Me;Centro De Formacao De Condutores A Votran Ltda Me;07631804000138;Rua Albertina Nascimento;166;Centro;Votorantim;(015) 3247-4829;Teorico;Nao;Sim;Sim;4.8;4.9;4.8;5.0;4.8;4.3;4.9;9;4.8
0000250255;Credenciado;75;Centro De Formacao De Condutores A/b Joia Ii Lt Me;Centro De Formacao De Condutores A/b Joia Ii Lt Me;22545086000170;Av Lucinda Martins;931;Jdm Zago;Getulina;(014) 3552-2347;Teorico e pratico;Nao;Sim;Sim;5.0;5.0;4.9;5.0;5.0;5.0;4.9;7;5.0
0000071543;Credenciado;79;Centro De Formacao De Condutores A/b Pastiga Ltda;Centro De Formacao De Condutores A/b Pastiga Ltda;01888746000146;Rua Floriano Peixoto;867;Centro;Santo Antonio Da Alegria;(016) 3668-1119;Teorico e pratico;Nao;Nao;Sim;--;--;--;--;--;--;--;0;--
0000071319;Credenciado;88;Centro De Formacao De Condutores Ab Donah Ltda;Centro De Formacao De Condutores Ab Donah Ltda;49609290000164;Rua Tomaz De Mesquita;79;Centro;Sao Sebastiao Da Grama;(019) 3646-1720;Teorico e pratico;Nao;Sim;Sim;4.8;4.8;4.5;4.8;4.8;3.8;4.8;4;4.6
0041801466;Credenciado;81;Centro De Formacao De Condutores Ab Onyx Ltda;Centro De Formacao De Condutores Ab Onyx Ltda;24909235000169;R Gov Pedro De Toledo;266;Centro;Laranjal Paulista;(015) 3283-1618;Teorico e pratico;Nao;Sim;Sim;--;--;--;--;--;--;--;0;--
0001061662;Credenciado;57;Centro De Formacao De Condutores Alda Sc Ltda;Centro De Formacao De Condutores Alda Sc Ltda;02430917000151;Av Alda;946;Sete Setembro;Diadema;(011) 7133-132;Pratico;Nao;Nao;Nao;4.5;4.4;4.5;4.5;4.5;4.3;4.5;13;4.5
0000160395;Credenciado;68;Centro De Formacao De Condutores Alves Ltda Me;Centro De Formacao De Condutores Alves Ltda Me;02093831000180;Rua Duque De Caxias;570;Centro;Santa Barbara Doeste;(019) 3455-1562;Pratico;Nao;Nao;Nao;5.0;5.0;5.0;5.0;5.0;4.0;5.0;1;4.9
0000100339;Credenciado;84;Centro De Formacao De Condutores Alvorada Ltda-me;Centro De Formacao De Condutores Alvorada Ltda-me;05511101000140;Rua D. Pedro Ii;372;Centro;Jose Bonifacio;(017) 3245-1252;Pratico;Nao;Nao;Nao;5.0;5.0;5.0;5.0;5.0;5.0;5.0;1;5.0
0035440122;Credenciado;63;Centro De Formacao De Condutores Aram Ltda;Centro De Formacao De Condutores Aram Ltda;12761228000183;Av Santa Monica;660;Vl Santa Monica;Sao Paulo;(011) 3902-6836;Pratico;Nao;Nao;Nao;4.9;4.9;4.8;4.9;4.9;4.6;4.9;8;4.8
0032620122;Credenciado;61;Centro De Formacao De Condutores B Athena Ltda Me;Centro De Formacao De Condutores B Athena Ltda Me;08489250000149;Rua Do Oratorio;147;Mooca;Sao Paulo;(011) 3578-3000;Pratico;Nao;Nao;Nao;4.9;4.9;3.9;4.7;4.6;4.3;4.7;7;4.6
0000671907;Credenciado;67;Centro De Formacao De Condutores B Favorita Ltda M;Centro De Formacao De Condutores B Favorita Ltda M;10707872000148;Av Santos Dumont;840;Vl Ana Maria;Ferraz De Vasconcelos;(011) 4674-2656;Pratico;Nao;Nao;Nao;4.9;4.7;4.7;4.7;4.7;4.3;4.6;19;4.7
0041560122;Credenciado;60;Centro De Formacao De Condutores B Liberdade Iii L;Centro De Formacao De Condutores B Liberdade Iii L;32612834000144;Rua Do Arouche;50;Republica;Sao Paulo;(011) 3361-7300;Pratico;Nao;Nao;Nao;4.6;4.8;4.5;4.6;4.2;4.1;4.8;8;4.5
0006491018;Credenciado;70;Centro De Formacao De Condutores B Mais Ltda;Centro De Formacao De Condutores B Mais Ltda;02110131000238;Avenida Guarulhos;4359;Ponte Grande;Guarulhos;(011) 2422-3838;Teorico;Nao;Sim;Nao;--;--;--;--;--;--;--;0;--
0035740122;Credenciado;70;Centro De Formacao De Condutores B Nova Talarico;Centro De Formacao De Condutores B Nova Talarico;09372354000131;Rua Valdemar Carlos Pereira;2119;Vila Talarico;Sao Paulo;(011) 2784-4784;Pratico;Nao;Nao;Sim;4.7;3.8;3.8;3.8;4.0;3.8;4.2;6;4.0
0001691018;Credenciado;57;Centro De Formacao De Condutores Bandeirantes Ltda;Centro De Formacao De Condutores Bandeirantes Ltda;51263705000132;Estrada Do Elenco;22;Jd Sta Rita;Guarulhos;(011) 2401-2764;Pratico;Nao;Nao;Nao;4.5;4.1;3.5;4.1;3.2;3.6;4.4;8;3.9
